,city,tmpd,dptp,date,pm25tmean2,pm10tmean2,o3tmean2,no2tmean2
4279,chic,72.0,60.9,1998-09-19,33.7,58.5,37.625,35.722222222
4280,chic,76.0,66.3,1998-09-20,30.3,47.583333333,22.022727273,27.798611111
4281,chic,63.0,51.8,1998-09-21,5.5,13.5,14.639328063,14.585748792
4282,chic,58.0,47.7,1998-09-22,4.6,10.0,19.676948052,13.3125
4283,chic,56.0,41.5,1998-09-23,9.9,27.0,11.922760211,28.824879227
4284,chic,59.0,53.6,1998-09-24,21.3,37.0,8.4253952569,33.302371542
4285,chic,66.0,64.1,1998-09-25,31.6,57.5,12.304347826,34.633454106
4286,chic,79.0,65.8,1998-09-26,29.65,53.230769231,39.59469697,18.534722222
4287,chic,73.0,63.8,1998-09-27,19.2,34.5,32.768939394,13.694444444
4288,chic,63.0,52.5,1998-09-28,9.4,28.5,19.385944424,22.355072464
4289,chic,63.0,57.0,1998-09-29,21.3,44.5,7.9321176189,40.13134058
4290,chic,64.0,57.9,1998-09-30,17.7,35.5,15.720280872,28.16746267
4291,chic,53.0,35.7,1998-10-01,5.1,14.5,11.807476943,20.658695652
4292,chic,49.0,41.9,1998-10-02,7.55,23.384615385,12.828422566,24.241666667
4293,chic,55.0,49.3,1998-10-03,7.1,12.5,21.757575758,11.25
4294,chic,60.0,50.3,1998-10-04,8.4,15.0,21.96969697,9.675
4295,chic,65.0,61.4,1998-10-05,32.5,37.0,12.383399209,19.4
4296,chic,65.0,61.2,1998-10-06,9.3,15.5,10.654940711,18.813768116
4297,chic,56.0,49.2,1998-10-07,7.3,17.0,4.7053194993,17.891666667
4298,chic,54.0,44.8,1998-10-08,5.15,11.307692308,12.696195652,18.25
4299,chic,53.0,45.6,1998-10-09,16.3,29.0,6.7065217391,29.275
4300,chic,53.0,46.4,1998-10-10,26.4,45.5,9.9666666667,31.4
4301,chic,56.0,49.1,1998-10-11,30.9,34.5,22.191666667,28.341666667
4302,chic,60.0,46.9,1998-10-12,18.1,39.5,10.9625,33.741666667
4303,chic,49.0,36.8,1998-10-13,6.9,24.0,7.0092226614,21.716666667
4304,chic,48.0,40.4,1998-10-14,6.45,25.153846154,6.1551383399,21.386001318
4305,chic,58.0,48.4,1998-10-15,14.8,26.5,7.3969202899,27.109632035
4306,chic,68.0,57.2,1998-10-16,24.9,45.5,25.153442029,27.55
4307,chic,67.0,64.4,1998-10-17,32.2,46.5,24.370833333,21.25
4308,chic,57.0,48.1,1998-10-18,6.3,14.0,16.2875,9.575
4309,chic,52.0,39.2,1998-10-19,9.0,25.0,7.9376811594,23.441666667
4310,chic,50.0,33.9,1998-10-20,6.45,19.916666667,9.8799571805,27.524242424
4311,chic,48.0,34.5,1998-10-21,,15.5,10.431142951,22.914393939
4312,chic,45.0,31.1,1998-10-22,,23.5,7.3923418972,29.216666667
4313,chic,52.0,36.3,1998-10-23,,44.0,7.6685606061,32.061923584
4314,chic,54.0,38.9,1998-10-24,18.2,45.5,11.220833333,31.5
4315,chic,55.0,44.8,1998-10-25,23.8,35.5,7.6708333333,34.875
4316,chic,62.0,49.7,1998-10-26,28.6,55.307692308,10.783546462,46.733333333
4317,chic,63.0,58.6,1998-10-27,36.1,64.5,5.209057971,39.391666667
4318,chic,54.0,52.3,1998-10-28,11.7,16.5,12.293939394,20.037878788
4319,chic,52.0,51.9,1998-10-29,29.0,33.0,5.1025032938,25.136904762
4320,chic,61.0,58.4,1998-10-30,41.0,45.0,1.4791666667,23.025
4321,chic,57.0,52.7,1998-10-31,11.5,15.5,4.725,13.133333333
4322,chic,54.0,50.0,1998-11-01,5.55,8.8333333333,19.641666667,8.8
4323,chic,49.0,39.8,1998-11-02,5.5,8.0,22.3,10.776515152
4324,chic,41.0,33.4,1998-11-03,3.7,7.5,28.775,10.975
4325,chic,37.0,32.8,1998-11-04,10.2,11.0,19.65942029,25.927042161
4326,chic,39.0,27.4,1998-11-05,10.8,20.0,5.5243589744,30.467929293
4327,chic,38.0,25.8,1998-11-06,13.5,23.0,6.9876893939,30.271821476
4328,chic,35.0,26.1,1998-11-07,21.25,38.384615385,5.7916666667,31.635416667
4329,chic,37.0,31.8,1998-11-08,33.7,34.0,5.84375,30.40625
4330,chic,43.0,37.3,1998-11-09,36.5,45.0,6.1385869565,28.19067029
4331,chic,52.0,41.2,1998-11-10,9.8,31.0,14.708333333,12.616666667
4332,chic,41.0,28.5,1998-11-11,11.3,25.0,14.208333333,18.9
4333,chic,40.0,31.1,1998-11-12,19.4,28.0,1.8055555556,33.196969697
4334,chic,43.0,34.6,1998-11-13,20.5,31.090909091,8.5618686869,31.847727273
4335,chic,50.0,40.2,1998-11-14,16.6,27.0,6.8194444444,23.816666667
4336,chic,43.0,32.2,1998-11-15,15.1,16.0,14.25,16.758333333
4337,chic,48.0,39.1,1998-11-16,23.5,31.5,3.5416666667,22.25
4338,chic,42.0,34.6,1998-11-17,18.9,27.0,4.1388888889,25.575
4339,chic,48.0,38.7,1998-11-18,24.1,35.5,3.9772727273,25.622727273
4340,chic,45.0,31.1,1998-11-19,12.95,25.846153846,5.3508454106,14.993206522
4341,chic,31.0,24.4,1998-11-20,14.8,17.0,5.3571428571,22.036904762
4342,chic,34.0,24.4,1998-11-21,16.5,28.0,5.5,27.041666667
4343,chic,49.0,34.9,1998-11-22,11.7,40.5,12.597222222,20.558333333
4344,chic,50.0,35.4,1998-11-23,10.9,34.0,9.3472222222,25.561956522
4345,chic,46.0,30.1,1998-11-24,17.6,34.5,3.375,37.326515152
4346,chic,50.0,35.8,1998-11-25,14.7,33.307692308,1.1997929607,30.541356108
4347,chic,50.0,32.3,1998-11-26,,20.0,6.875,21.583333333
4348,chic,48.0,35.7,1998-11-27,,50.5,2.5,35.983333333
4349,chic,54.0,48.6,1998-11-28,28.0,39.0,8.3055555556,28.941666667
4350,chic,63.0,58.4,1998-11-29,31.7,43.5,10.347222222,15.516666667
4351,chic,52.0,50.7,1998-11-30,25.1,31.0,9.5138888889,17.766666667
4352,chic,45.0,37.7,1998-12-01,17.85,22.846153846,3.6376811594,25.025
4353,chic,55.0,45.8,1998-12-02,14.8,29.0,5.8472222222,25.816831357
4354,chic,61.0,54.9,1998-12-03,22.9,37.0,6.0740557751,24.474011858
4355,chic,61.0,59.3,1998-12-04,31.6,42.5,0.5555555556,24.391666667
4356,chic,59.0,56.6,1998-12-05,23.9,30.0,4.8055555556,21.25
4357,chic,50.0,49.2,1998-12-06,15.6,17.0,4.8194444444,14.108333333
4358,chic,39.0,31.6,1998-12-07,11.8,9.1666666667,15.527777778,19.145238095
4359,chic,38.0,29.0,1998-12-08,24.9,25.0,2.9444444444,33.539492754
4360,chic,39.0,29.5,1998-12-09,20.7,27.5,3.0896464646,31.04047619
4361,chic,35.0,29.0,1998-12-10,23.0,22.5,1.8925120773,30.091666667
4362,chic,39.0,26.1,1998-12-11,15.0,28.5,2.9402173913,32.025
4363,chic,38.0,26.1,1998-12-12,18.0,27.0,3.7222222222,34.158333333
4364,chic,38.0,31.2,1998-12-13,19.5,24.615384615,9.1666666667,28.316666667
4365,chic,36.0,32.1,1998-12-14,22.9,40.5,4.6183574879,40.964888011
4366,chic,44.0,31.2,1998-12-15,,31.5,3.2032828283,28.123715415
4367,chic,37.0,27.2,1998-12-16,,18.0,2.5833333333,32.437878788
4368,chic,32.0,22.3,1998-12-17,14.2,19.5,5.431763285,29.566666667
4369,chic,43.0,30.1,1998-12-18,14.3,40.0,5.25,24.247727273
4370,chic,35.0,26.3,1998-12-19,17.75,21.666666667,6.0416666667,18.658333333
4371,chic,31.0,27.6,1998-12-20,19.2,16.5,2.8055555556,24.725
4372,chic,23.0,18.8,1998-12-21,22.6,22.5,3.6919191919,24.796969697
4373,chic,10.0,-1.9,1998-12-22,14.8,24.0,11.898550725,23.791304348
4374,chic,17.0,5.7,1998-12-23,15.8,25.0,5.8810386473,27.947727273
4375,chic,19.0,4.8,1998-12-24,11.0,24.0,7.3333333333,28.1
4376,chic,25.0,11.1,1998-12-25,11.8,17.583333333,11.888888889,19.575
4377,chic,26.0,12.3,1998-12-26,,31.0,9.2083333333,22.608333333
4378,chic,36.0,24.0,1998-12-27,,29.5,6.875,21.758333333
4379,chic,29.0,23.3,1998-12-28,,33.0,2.3774154589,32.618642951
4380,chic,22.0,18.4,1998-12-29,,28.0,9.5694444444,21.708333333
4381,chic,7.0,-1.6,1998-12-30,,28.0,6.0138888889,32.430105402
4382,chic,13.0,5.1,1998-12-31,20.4,23.9,6.3888888889,28.169762846
4383,chic,14.0,7.7,1999-01-01,,21.5,15.611111111,21.491666667
4384,chic,22.0,21.0,1999-01-02,,,25.763888889,12.641666667
4385,chic,16.0,8.4,1999-01-03,,29.5,19.388888889,19.041666667
4386,chic,-2.0,-6.9,1999-01-04,,16.5,8.5972222222,28.45
4387,chic,1.0,-6.1,1999-01-05,,28.0,4.8194444444,35.125
4388,chic,12.0,9.8,1999-01-06,22.333333333,22.0,5.5169082126,32.853623188
4389,chic,1.0,-6.7,1999-01-07,,38.0,3.6527777778,45.908333333
4390,chic,16.0,10.9,1999-01-08,14.1,23.0,12.736111111,36.250757576
4391,chic,4.0,-1.1,1999-01-09,,23.0,9.1805555556,32.183333333
4392,chic,6.0,-0.4,1999-01-10,,22.5,15.652777778,23.375
4393,chic,5.0,0.0,1999-01-11,,29.0,6.7222222222,40.966666667
4394,chic,20.0,14.1,1999-01-12,,31.142857143,6.6165458937,34.914855072
4395,chic,20.0,15.4,1999-01-13,,6.0,28.222222222,12.397727273
4396,chic,18.0,12.6,1999-01-14,,22.5,14.805555556,26.656060606
4397,chic,23.0,20.2,1999-01-15,,33.5,2.9690382082,32.764888011
4398,chic,30.0,29.8,1999-01-16,,31.5,6.3333333333,29.075
4399,chic,28.0,31.3,1999-01-17,,33.5,5.0416666667,30.283333333
4400,chic,29.0,25.8,1999-01-18,13.3,10.857142857,19.013888889,16.890217391
4401,chic,27.0,20.0,1999-01-19,,30.0,6.4722222222,40.895454545
4402,chic,30.0,28.8,1999-01-20,28.6,48.0,3.9583333333,44.491770186
4403,chic,37.0,32.6,1999-01-21,,46.0,4.2916666667,35.109057971
4404,chic,42.0,41.5,1999-01-22,,18.0,2.7638888889,35.448484848
4405,chic,39.0,35.3,1999-01-23,,10.0,4.9444444444,24.016666667
4406,chic,33.0,30.0,1999-01-24,21.45,16.142857143,14.875,21.591666667
4407,chic,28.0,24.6,1999-01-25,,19.0,7.4583333333,26.241666667
4408,chic,29.0,23.4,1999-01-26,,29.5,5.61352657,31.925
4409,chic,42.0,34.0,1999-01-27,,40.0,8.1388888889,24.193478261
4410,chic,33.0,27.4,1999-01-28,,27.0,7.6805555556,24.81969697
4411,chic,33.0,25.6,1999-01-29,,29.5,9.8399758454,31.675
4412,chic,34.0,28.0,1999-01-30,31.928571429,38.0,15.222222222,24.666666667
4413,chic,36.0,27.5,1999-01-31,32.5,22.5,20.597222222,16.108333333
4414,chic,40.0,38.4,1999-02-01,,21.5,4.3611111111,22.255263158
4415,chic,38.0,32.4,1999-02-02,,10.5,4.7548309179,28.0625
4416,chic,41.0,27.4,1999-02-03,,28.5,12.958333333,26.829710145
4417,chic,31.0,21.1,1999-02-04,,20.5,14.032828283,24.194128788
4418,chic,31.0,24.2,1999-02-05,19.6375,23.857142857,3.0555555556,32.684848485
4419,chic,40.0,30.4,1999-02-06,,24.5,8.4305555556,27.5
4420,chic,33.0,29.8,1999-02-07,,27.5,11.972222222,19.033333333
4421,chic,37.0,36.2,1999-02-08,27.6,29.5,4.4321475626,29.679658385
4422,chic,44.0,29.8,1999-02-09,,17.5,8.5063131313,36.087252964
4423,chic,44.0,27.2,1999-02-10,,38.0,9.2083333333,41.525
4424,chic,49.0,47.8,1999-02-11,17.38,24.857142857,12.081521739,16.270454545
4425,chic,23.0,13.1,1999-02-12,,21.0,22.097222222,16.966666667
4426,chic,23.0,10.8,1999-02-13,,26.0,14.763888889,27.116666667
4427,chic,34.0,21.9,1999-02-14,13.3,27.5,12.666666667,27.075
4428,chic,45.0,30.6,1999-02-15,,37.0,12.736111111,28.841666667
4429,chic,39.0,32.1,1999-02-16,,31.0,6.6944444444,22.380434783
4430,chic,27.0,20.4,1999-02-17,15.25,16.428571429,11.107323232,23.645909091
4431,chic,29.0,21.8,1999-02-18,,30.5,9.356884058,33.460766046
4432,chic,28.0,20.9,1999-02-19,,11.0,22.929347826,20.725
4433,chic,25.0,17.0,1999-02-20,10.25,10.5,20.791666667,20.916666667
4434,chic,28.0,15.7,1999-02-21,,4.5,32.180555556,12.475
4435,chic,26.0,9.4,1999-02-22,,18.5,23.972222222,22.183333333
4436,chic,29.0,14.9,1999-02-23,19.8,32.857142857,11.40821256,23.34384058
4437,chic,27.0,22.9,1999-02-24,39.9,52.5,3.375,31.75
4438,chic,33.0,26.5,1999-02-25,,30.0,6.1618357488,30.191304348
4439,chic,36.0,27.9,1999-02-26,48.1,40.5,5.6473429952,34.739026915
4440,chic,43.0,39.2,1999-02-27,,35.0,3.8194444444,27.716666667
4441,chic,37.0,32.1,1999-02-28,,10.5,12.5,15.083333333
4442,chic,38.0,25.3,1999-03-01,10.1,18.25,21.236111111,25.358333333
4443,chic,37.0,33.1,1999-03-02,,30.0,2.2803030303,35.934090909
4444,chic,31.0,18.7,1999-03-03,,10.5,17.736111111,22.675
4445,chic,30.0,18.4,1999-03-04,18.8,20.5,12.7602657,33.443478261
4446,chic,35.0,28.7,1999-03-05,,30.5,11.861111111,25.453623188
4447,chic,25.0,19.7,1999-03-06,,7.0,32.208333333,12.466666667
4448,chic,21.0,14.4,1999-03-07,11.842857143,17.0,35.0,18.733333333
4449,chic,24.0,16.2,1999-03-08,,35.0,25.152777778,21.95
4450,chic,29.0,26.4,1999-03-09,,15.0,21.680555556,20.041666667
4451,chic,29.0,20.3,1999-03-10,,6.5,33.638888889,17.794894598
4452,chic,28.0,20.4,1999-03-11,,15.0,22.363554018,35.116304348
4453,chic,27.0,19.6,1999-03-12,,11.0,28.915719697,26.163768116
4454,chic,28.0,18.1,1999-03-13,10.914285714,19.142857143,29.9375,22.408333333
4455,chic,32.0,18.9,1999-03-14,,7.0,37.239583333,13.266666667
4456,chic,31.0,19.2,1999-03-15,,30.0,14.728713768,45.225
4457,chic,43.0,29.8,1999-03-16,20.0,36.5,12.866304348,37.568807642
4458,chic,50.0,40.7,1999-03-17,,43.0,30.253321256,19.120652174
4459,chic,38.0,27.1,1999-03-18,,17.0,27.899621212,19.431818182
4460,chic,36.0,23.7,1999-03-19,10.483333333,18.0,23.625043133,27.475
4461,chic,39.0,27.2,1999-03-20,,28.5,19.673611111,33.740942029
4462,chic,38.0,23.2,1999-03-21,,11.0,32.451388889,15.425
4463,chic,36.0,21.3,1999-03-22,,22.5,22.547101449,30.65
4464,chic,38.0,21.0,1999-03-23,,40.5,15.420289855,38.803623188
4465,chic,35.0,21.9,1999-03-24,,17.5,34.324275362,21.74057971
4466,chic,32.0,23.3,1999-03-25,9.9142857143,18.285714286,32.43236715,24.883333333
4467,chic,35.0,25.9,1999-03-26,11.0,14.0,31.451388889,25.1
4468,chic,41.0,26.3,1999-03-27,,36.0,22.930555556,35.225
4469,chic,43.0,33.7,1999-03-28,,49.5,18.923611111,29.65
4470,chic,48.0,24.5,1999-03-29,,33.5,16.889190821,36.406291173
4471,chic,55.0,28.5,1999-03-30,,75.0,25.443593544,33.25
4472,chic,60.0,41.3,1999-03-31,26.814285714,61.0,31.072957839,21.197916667
4473,chic,58.0,51.7,1999-04-01,,38.0,15.714831117,26.25
4474,chic,64.0,54.6,1999-04-02,,43.5,15.276515152,34.1
4475,chic,63.0,57.8,1999-04-03,,35.0,15.981060606,23.55
4476,chic,56.0,47.3,1999-04-04,,18.0,22.488636364,15.983333333
4477,chic,50.0,43.2,1999-04-05,,19.0,20.414456522,19.643478261
4478,chic,53.0,42.4,1999-04-06,11.616666667,15.142857143,23.496703198,19.837878788
4479,chic,55.0,42.7,1999-04-07,,47.0,27.814229249,34.547463768
4480,chic,55.0,43.7,1999-04-08,14.5,35.5,29.009552042,28.476449275
4481,chic,45.0,40.0,1999-04-09,8.4,12.0,30.861660079,18.1
4482,chic,47.0,35.0,1999-04-10,,18.0,33.882575758,12.783333333
4483,chic,46.0,39.7,1999-04-11,,14.5,22.352272727,16.0
4484,chic,45.0,32.1,1999-04-12,10.925,21.428571429,23.553359684,26.883333333
4485,chic,50.0,33.3,1999-04-13,19.9,32.5,19.896245059,32.95
4486,chic,49.0,26.0,1999-04-14,,47.0,26.782938076,38.298550725
4487,chic,49.0,39.4,1999-04-15,16.95,25.5,35.46864894,18.658465086
4488,chic,44.0,37.3,1999-04-16,,11.0,26.333498024,26.910507246
4489,chic,44.0,34.0,1999-04-17,,11.5,16.844098884,25.066666667
4490,chic,42.0,37.1,1999-04-18,19.185714286,24.285714286,12.358333333,29.741666667
4491,chic,42.0,36.5,1999-04-19,,35.0,12.752155947,32.35
4492,chic,45.0,39.4,1999-04-20,25.9,35.5,22.390480896,28.244565217
4493,chic,54.0,48.0,1999-04-21,,31.0,24.761693017,23.649303595
4494,chic,48.0,47.2,1999-04-22,,31.5,11.696859903,23.236111111
4495,chic,43.0,35.6,1999-04-23,,6.0,29.293725296,15.658730159
4496,chic,44.0,24.6,1999-04-24,7.1375,13.428571429,31.85,18.625
4497,chic,48.0,30.5,1999-04-25,,23.0,32.2375,23.625
4498,chic,51.0,33.4,1999-04-26,,31.0,37.25,29.479166667
4499,chic,50.0,41.5,1999-04-27,,32.0,28.877814708,22.279491342
4500,chic,51.0,38.4,1999-04-28,,14.5,30.032863217,15.64520202
4501,chic,52.0,32.7,1999-04-29,,15.5,34.964838603,16.796218767
4502,chic,51.0,29.0,1999-04-30,9.1,22.285714286,30.857213439,26.467171717
4503,chic,56.0,30.5,1999-05-01,,24.0,31.06002331,29.541666667
4504,chic,58.0,37.3,1999-05-02,,30.5,43.125,27.270833333
4505,chic,64.0,42.8,1999-05-03,,44.5,39.988636364,33.221230159
4506,chic,67.0,52.2,1999-05-04,,61.0,41.249490957,27.319444444
4507,chic,70.0,57.2,1999-05-05,,63.5,35.620059289,18.588768116
4508,chic,58.0,52.8,1999-05-06,11.475,22.5,19.729443646,23.285024155
4509,chic,56.0,46.9,1999-05-07,,26.0,21.534255599,18.185144928
4510,chic,53.0,48.2,1999-05-08,,14.0,12.290151515,16.366666667
4511,chic,51.0,42.7,1999-05-09,,11.5,18.587121212,15.95
4512,chic,58.0,46.5,1999-05-10,,32.0,33.382971014,22.433333333
4513,chic,67.0,52.1,1999-05-11,,60.0,34.133386376,28.669565217
4514,chic,62.0,52.7,1999-05-12,21.383333333,41.142857143,28.881258235,25.807246377
4515,chic,51.0,41.0,1999-05-13,,16.5,28.341597796,18.086050725
4516,chic,53.0,41.3,1999-05-14,,16.0,26.998682477,18.452777778
4517,chic,60.0,54.8,1999-05-15,45.6,45.5,22.424242424,23.555555556
4518,chic,69.0,63.1,1999-05-16,,43.5,37.018939394,19.895833333
4519,chic,69.0,62.6,1999-05-17,,28.0,29.673089592,18.906944444
4520,chic,61.0,52.3,1999-05-18,8.6375,15.375,22.284914361,21.830555556
4521,chic,61.0,44.8,1999-05-19,,30.0,21.06044137,29.319158197
4522,chic,64.0,49.1,1999-05-20,,41.0,36.173418972,30.56900527
4523,chic,66.0,56.8,1999-05-21,34.7,54.5,47.50872859,27.777777778
4524,chic,59.0,52.8,1999-05-22,,16.5,35.40530303,11.291666667
4525,chic,60.0,50.7,1999-05-23,,20.5,18.242424242,20.425
4526,chic,51.0,40.7,1999-05-24,6.4333333333,13.0,17.482647622,17.6625
4527,chic,56.0,38.7,1999-05-25,,35.0,26.765480896,19.277777778
4528,chic,60.0,40.4,1999-05-26,,23.0,24.131752306,22.709568511
4529,chic,64.0,41.3,1999-05-27,,53.0,25.764837106,40.712285903
4530,chic,75.0,53.8,1999-05-28,,54.0,29.565711462,35.814814815
4531,chic,76.0,54.4,1999-05-29,,53.5,46.458333333,33.008333333
4532,chic,70.0,56.0,1999-05-30,32.4,48.571428571,51.848484848,26.758333333
4533,chic,73.0,63.4,1999-05-31,,32.0,30.553853755,15.5
4534,chic,65.0,59.7,1999-06-01,,27.5,17.28870224,20.891666667
4535,chic,64.0,57.7,1999-06-02,,16.0,15.170125165,21.657439782
4536,chic,58.0,47.7,1999-06-03,,16.5,22.818900467,16.962423144
4537,chic,64.0,56.6,1999-06-04,,29.5,32.333587855,23.046717172
4538,chic,75.0,68.0,1999-06-05,17.516666667,26.142857143,30.367424242,21.183333333
4539,chic,80.0,69.9,1999-06-06,,41.0,33.049242424,16.891666667
4540,chic,81.0,63.8,1999-06-07,,38.5,36.40554258,19.083333333
4541,chic,80.0,63.2,1999-06-08,,45.5,38.272397892,28.178571429
4542,chic,79.0,63.2,1999-06-09,,44.5,27.102661995,35.266908213
4543,chic,79.0,66.7,1999-06-10,,50.0,28.910737813,36.042874396
4544,chic,78.0,67.5,1999-06-11,32.783333333,43.285714286,32.799736495,34.839673913
4545,chic,75.0,68.2,1999-06-12,36.0,39.5,39.678030303,30.958333333
4546,chic,65.0,63.5,1999-06-13,,21.5,28.196969697,19.604166667
4547,chic,66.0,55.0,1999-06-14,,13.5,25.582674572,14.965277778
4548,chic,58.0,37.9,1999-06-15,,8.5,25.893280632,10.791666667
4549,chic,61.0,44.7,1999-06-16,,18.0,28.812372739,16.721014493
4550,chic,57.0,42.9,1999-06-17,6.3625,13.142857143,25.388339921,13.23218599
4551,chic,59.0,47.6,1999-06-18,,27.5,27.499505929,20.489130435
4552,chic,68.0,49.9,1999-06-19,,26.5,38.446969697,20.159722222
4553,chic,67.0,54.4,1999-06-20,26.0,39.0,52.965909091,19.263888889
4554,chic,72.0,59.8,1999-06-21,,57.0,53.406545694,27.722222222
4555,chic,74.0,66.2,1999-06-22,,71.0,33.9745671,40.428030303
4556,chic,76.0,67.3,1999-06-23,49.042857143,57.571428571,45.566033357,27.472880984
4557,chic,76.0,65.9,1999-06-24,,26.0,28.378315196,24.169297792
4558,chic,75.0,58.2,1999-06-25,,40.5,30.26729249,34.598128019
4559,chic,76.0,66.2,1999-06-26,24.9,37.5,35.599173554,27.090277778
4560,chic,78.0,70.6,1999-06-27,,44.5,41.520833333,23.0
4561,chic,77.0,69.2,1999-06-28,,44.0,31.366930171,21.247474747
4562,chic,66.0,51.1,1999-06-29,8.2125,20.625,23.531361754,16.964847652
4563,chic,68.0,54.7,1999-06-30,,26.0,28.691864295,27.28373408
4564,chic,74.0,64.3,1999-07-01,,31.5,27.278820817,23.815151515
4565,chic,77.0,67.3,1999-07-02,,30.5,28.772727273,21.661835749
4566,chic,84.0,76.2,1999-07-03,,55.5,28.988636364,12.738095238
4567,chic,86.0,74.1,1999-07-04,,45.0,29.893939394,10.232051282
4568,chic,87.0,74.4,1999-07-05,24.5,32.875,33.291666667,10.270833333
4569,chic,79.0,62.7,1999-07-06,,27.5,28.404808959,23.151428571
4570,chic,75.0,53.7,1999-07-07,,28.0,29.813390825,30.816666667
4571,chic,76.0,60.4,1999-07-08,20.4,59.0,38.988905857,29.396969697
4572,chic,76.0,65.0,1999-07-09,,40.5,34.69077135,17.176010101
4573,chic,64.0,51.5,1999-07-10,,11.5,23.791666667,10.0625
4574,chic,67.0,50.3,1999-07-11,10.4625,23.571428571,21.340909091,22.208333333
4575,chic,68.0,50.8,1999-07-12,,37.0,25.563405797,29.357487923
4576,chic,70.0,55.7,1999-07-13,,64.0,33.029554438,35.219065657
4577,chic,74.0,59.2,1999-07-14,,71.5,45.651006109,30.882453416
4578,chic,78.0,62.8,1999-07-15,,71.0,51.47414361,23.05102657
4579,chic,82.0,68.3,1999-07-16,,82.5,45.881258235,22.229166667
4580,chic,75.0,70.6,1999-07-17,19.45,29.285714286,26.098484848,17.416666667
4581,chic,77.0,66.6,1999-07-18,,28.0,31.946969697,17.152777778
4582,chic,79.0,70.1,1999-07-19,,35.0,26.93422865,19.763888889
4583,chic,76.0,70.4,1999-07-20,23.3,26.5,27.932971014,17.044191919
4584,chic,83.0,72.1,1999-07-21,,39.0,30.270421607,24.256944444
4585,chic,82.0,73.4,1999-07-22,,40.0,27.166561864,21.643115942
4586,chic,83.0,72.8,1999-07-23,18.785714286,33.875,25.668867529,29.458333333
4587,chic,82.0,73.2,1999-07-24,,23.5,34.643939394,25.135416667
4588,chic,85.0,70.6,1999-07-25,,25.0,37.375,18.229166667
4589,chic,80.0,69.5,1999-07-26,20.4,41.5,24.024374177,30.175
4590,chic,79.0,68.3,1999-07-27,,26.0,26.257246377,21.608333333
4591,chic,82.0,71.8,1999-07-28,,35.5,34.002140975,22.534090909
4592,chic,83.0,76.6,1999-07-29,22.616666667,42.857142857,30.489190322,25.026515152
4593,chic,90.0,77.1,1999-07-30,,54.0,34.170652174,27.479770531
4594,chic,83.0,71.4,1999-07-31,,30.0,37.695833333,18.409722222
4595,chic,74.0,60.1,1999-08-01,,12.0,26.157692308,9.6527777778
4596,chic,71.0,56.3,1999-08-02,,13.5,17.257034632,15.361111111
4597,chic,71.0,59.0,1999-08-03,,37.0,23.492572464,30.630555556
4598,chic,76.0,58.3,1999-08-04,13.633333333,29.142857143,23.770184526,25.261363636
4599,chic,73.0,55.6,1999-08-05,10.9,19.5,20.493083004,22.712595677
4600,chic,76.0,62.0,1999-08-06,,43.0,28.683959157,23.812719587
4601,chic,72.0,67.7,1999-08-07,,38.5,22.174242424,25.083333333
4602,chic,66.0,57.0,1999-08-08,,10.0,25.386363636,7.8819444444
4603,chic,66.0,56.2,1999-08-09,,26.0,22.282444005,19.4375
4604,chic,78.0,63.8,1999-08-10,15.828571429,31.428571429,31.218050066,20.361111111
4605,chic,75.0,61.1,1999-08-11,,34.5,17.917325428,25.7594148
4606,chic,70.0,65.9,1999-08-12,,26.0,14.04355312,29.152256258
4607,chic,72.0,65.6,1999-08-13,,28.0,22.563241107,12.918176329
4608,chic,64.0,52.7,1999-08-14,,8.5,22.208333333,10.048611111
4609,chic,66.0,54.4,1999-08-15,,16.5,20.587121212,20.118055556
4610,chic,73.0,57.9,1999-08-16,21.366666667,32.857142857,30.061055216,27.993055556
4611,chic,75.0,60.6,1999-08-17,,34.0,28.674901186,23.433207071
4612,chic,67.0,62.7,1999-08-18,,36.0,6.8282279315,36.461489899
4613,chic,68.0,62.3,1999-08-19,12.0,16.5,23.575787519,15.085090031
4614,chic,67.0,57.2,1999-08-20,,16.5,22.619071146,19.804649758
4615,chic,65.0,57.4,1999-08-21,,28.5,18.477272727,34.979166667
4616,chic,67.0,57.1,1999-08-22,20.371428571,28.571428571,22.62962963,34.340277778
4617,chic,72.0,64.2,1999-08-23,,36.5,20.527822309,33.979166667
4618,chic,71.0,67.1,1999-08-24,,33.5,29.317687747,19.423611111
4619,chic,70.0,66.1,1999-08-25,28.8,24.0,32.690891125,20.802226457
4620,chic,72.0,64.6,1999-08-26,,33.5,25.93955863,25.147041063
4621,chic,74.0,66.1,1999-08-27,29.3,57.5,24.515942029,42.297101449
4622,chic,80.0,69.7,1999-08-28,39.54,56.571428571,31.5125,30.65
4623,chic,69.0,56.0,1999-08-29,,13.5,29.95,7.6416666667
4624,chic,62.0,51.8,1999-08-30,,17.5,26.018657068,12.683333333
